Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO2 emissions per capita,Annual GDP Growth,Fossil fuel consumption per capita (TWh),Consumption-based carbon intensity (Kg/$)
-0.29927868,-0.8290956,-0.9371778,-0.66341877,0.34534138,-0.80307275,-0.2041185,-0.9940863,-0.30825302
-1.0001043,-0.9807284,-0.91674924,-0.94043905,0.22445567,-0.56822985,0.13757618,-0.63979745,-0.043378294
-0.55618954,0.4315504,0.26126063,-0.40184078,0.9259632,-0.829917,0.11334102,-0.8921218,0.54264367
-0.82638633,-0.9968517,-0.91424245,-0.9475283,0.09618345,-0.5539449,-0.023826107,-0.63728863,-0.025044769
-0.33523506,-0.93044287,-0.42850178,-0.782631,0.120814875,-0.60752857,-0.10023041,-0.7223394,-0.23828326
0.9831498,-1.0303417,-1.0313164,-1.0557628,-0.43727893,-0.70069295,-0.63561314,0.016831774,-0.46725482
1.0064628,-1.0182805,-1.0053074,-1.0460918,-0.30144137,-0.7412302,-0.7285171,-0.011572819,-0.39950964
0.75355184,-0.99881667,-0.9152774,-1.0019653,-0.93324304,-0.7621283,-0.7456587,-0.6145373,-1.0447311
0.981655,-0.9223759,-0.80208325,-0.65857446,0.71143174,-1.0262483,-1.0380534,-0.3500765,0.10451959
-0.07765197,-0.8538472,-0.88844657,-0.7171131,0.341012,-0.7769249,-0.41702437,-0.8723446,-0.3499052
-0.28632444,-1.0173224,-0.9812423,-0.92528015,-0.51443315,-0.61522466,-0.94123775,-0.6420778,-0.1916844
-0.0142243,-0.923515,-0.9115328,-0.8534125,0.17319709,-0.7285005,-0.6534429,-0.8945985,-0.5600076
0.9365139,-0.92273784,-0.8100229,-0.75554746,0.28182876,-0.8425072,-0.8886388,-0.26472488,-0.11149466
-0.55868155,-0.27367625,-0.6240715,-0.8555797,0.8490899,-0.8049442,0.13074945,-0.9737787,-0.07064086
0.37299263,-0.96041864,-0.94958836,-0.9328387,0.14895119,-0.7751201,-0.86715996,-0.767604,-0.5779603
-0.26651835,-0.82739973,-0.8799734,-0.6589457,0.32050186,-0.7713519,-0.20512629,-0.9618945,-0.29724276
0.037810747,-0.8608787,-0.88972616,-0.82261235,0.2761473,-0.7746951,-0.5581981,-0.8774903,-0.46450397
-0.49441582,-0.95350605,-0.36345857,-0.98944664,0.107789084,-0.5570704,-0.033004597,-0.7682601,-0.30835968
0.64883626,-0.9720272,-0.8940818,-0.973247,-0.4743421,-0.7316262,-0.7212071,-0.70069396,-0.8298061
-0.6934523,-0.9933435,-0.8946163,-0.89781463,-0.06041412,-0.53806895,-0.25320822,-0.6311432,-0.07558513
0.9482482,-0.9395059,-0.8658875,-0.8079975,0.1872452,-0.82985324,-0.81287116,-0.19774655,-0.14377515
0.82757515,-0.9937054,-0.90501225,-1.0076306,-0.77119976,-0.7105151,-0.70089704,-0.45071873,-0.8622645
0.05206907,-0.9157623,-0.8798896,-0.891637,-0.2549492,-0.65472513,-0.7987265,-0.6759596,-0.43764552
-0.56629384,-0.7666852,0.2706102,-0.7712501,0.14040576,-0.5760818,-0.21662028,-0.43305713,0.03570461
-0.21848851,-0.96789014,-0.92894137,-0.88741547,-0.43785948,-0.5838848,-0.8929209,-0.66973627,-0.17676193
0.7996883,-0.99604136,-0.89684576,-0.9768732,-0.9462319,-0.73956245,-0.7222625,-0.65151644,-1.0624938
-0.53054863,-0.94176805,-0.37160432,-1.0013891,0.091419,-0.5768961,-0.05510883,-0.7805574,-0.29441255
0.12314726,-0.968465,-0.9743891,-0.95751375,-0.015628323,-0.7060762,-0.82933927,-0.82526803,-0.661682
-0.9830427,-0.98508084,-0.94003093,-0.9418214,0.21270375,-0.5662339,0.10772975,-0.64865017,-0.005630016
0.461564,-0.9360095,-0.8615025,-0.9248498,-0.66092455,-0.6513517,-0.7364921,-0.65426266,-0.66431105
0.7634898,-1.0108645,-0.91223836,-1.0143812,-0.78665036,-0.7238241,-0.7240134,-0.55167353,-0.91742426
-0.3055687,-0.85636085,-0.9968159,-0.7416788,0.33199054,-0.8271184,-0.285371,-1.0439382,-0.3718812
-0.22678936,-0.8597675,-0.7855011,-0.60888094,0.2903285,-0.7416065,-0.19371046,-0.8683766,-0.2589225
-1.0544425,-1.0650364,-1.0305182,-0.9879881,0.1904002,-0.5308934,0.10410179,-0.6335791,-0.039646506
-0.48386022,1.1402376,1.0724753,-0.025818031,0.845582,-0.8936333,0.1600405,-0.76441145,1.0799183
0.7780465,-1.0150137,-0.9444475,-1.0343299,-0.92787874,-0.75682265,-0.7544495,-0.6543387,-1.0656679
-0.3224949,-0.9130206,-0.6844152,-0.5827392,0.24394016,-0.6880642,-0.12522061,-0.7545542,-0.22747757
-0.15980037,-0.9092962,-0.6632991,-0.56428415,0.22072463,-0.68141484,-0.18446977,-0.7729534,-0.25584114
0.9623534,-1.0074621,-0.9974416,-1.0349643,-0.4189356,-0.69034636,-0.6336898,-0.026247542,-0.46899134
-0.2485499,-0.8726966,-0.81732386,-0.6410623,0.27058095,-0.7445605,-0.237262,-0.9178642,-0.3067531
-0.117940366,-0.9261515,-0.5970531,-0.5241531,0.21051966,-0.6715266,-0.19977684,-0.7320594,-0.2173496
0.052638534,-0.9666193,-0.9191054,-0.9688435,-0.45908386,-0.620347,-0.87827253,-0.66702354,-0.34549218
-0.21105725,-0.991126,-0.95913315,-0.91613287,-0.49778712,-0.57030135,-0.9502822,-0.6597874,-0.14547938
-0.3283358,-0.81943166,-0.96125114,-0.7214885,0.37742257,-0.8063993,-0.1991707,-1.0156132,-0.34213012
-0.4096052,-0.48254076,-0.69773877,-0.7185873,0.64560163,-0.76146936,0.03877382,-0.92405427,-0.11545214
-0.6753718,-0.96639526,-0.540136,-1.0061628,0.10584696,-0.55876476,-0.000806585,-0.74208814,-0.19971535
-0.21994892,-0.8940191,-0.7381952,-0.6086285,0.25867975,-0.72310984,-0.22649448,-0.8464882,-0.2854222
-0.3266415,-0.8172718,-0.9752182,-0.71727854,0.3717662,-0.8447886,-0.22605638,-1.0198205,-0.30843717
-0.16015303,-0.99257195,-0.9383868,-0.93005794,-0.4704327,-0.5760184,-0.9004455,-0.67935556,-0.118549876
0.94097155,-0.99350786,-0.8454513,-0.8403216,0.070406124,-0.6533987,-0.6915417,-0.5714827,-0.34146434
-0.20655137,-0.9400681,-0.8517807,-0.82670766,0.0771914,-0.7093033,-0.5210914,-0.84717655,-0.435184
-0.07424178,-0.9282598,-0.52799666,-0.5095388,0.20568116,-0.6461933,-0.18359138,-0.6793964,-0.1951293
-0.20300782,-0.97711885,-0.90523463,-0.90919393,-0.38827384,-0.57620806,-0.8018469,-0.6860168,-0.13533266
0.79700017,-0.98121,-0.90947336,-0.99639064,-0.91187227,-0.7647181,-0.7285263,-0.64098406,-1.024176
-0.07323619,-0.93986785,-0.61816406,-0.5286233,0.22391929,-0.6538087,-0.19556108,-0.71807337,-0.2212504
0.15357518,-0.9800686,-0.9306436,-0.9593884,-0.5977368,-0.6384562,-0.90007025,-0.66317356,-0.4144864
0.72608095,-0.900679,-0.7778354,-0.70805085,0.42521244,-0.8532687,-0.81865245,-0.47556713,-0.12966947
0.83026534,-0.9862894,-0.9128189,-1.0092424,-0.8902718,-0.7503403,-0.7383166,-0.651255,-1.0075979
-0.14683948,-0.9081439,-0.6516661,-0.5536641,0.22462383,-0.67445433,-0.20577522,-0.76475054,-0.24476092
0.780207,-0.9678801,-0.8984607,-0.99163264,-0.9042265,-0.76187825,-0.71720845,-0.6420064,-1.0255457
-0.30762184,-0.83221585,-0.97057176,-0.7086986,0.35396934,-0.8208358,-0.24325052,-1.0135211,-0.33312732
-0.5035236,-0.93746656,-0.37200397,-0.97020715,0.072370395,-0.5628424,-0.07747348,-0.76034915,-0.26578403
0.9978114,-1.0243082,-1.0283349,-1.0590215,-0.4244284,-0.68827176,-0.65209764,0.009207565,-0.47833237
0.14513224,-1.00298,-0.9897405,-1.0297846,0.09915535,-0.7943798,-0.86326426,-0.90141886,-0.7541263
-0.15869135,-1.0007995,-0.9581968,-0.961093,-0.47677332,-0.5872353,-0.9017289,-0.6763059,-0.14783494
-0.17310137,-0.9973978,-0.9355781,-0.93399245,-0.46776813,-0.5745334,-0.9003293,-0.6793307,-0.1338939
-0.114355825,-0.9191403,-0.839039,-0.7709379,0.19143727,-0.7349779,-0.50315845,-0.8643922,-0.44245097
0.52474666,-0.92780524,-0.70992404,-0.816842,0.015551731,-0.5268868,-0.36788636,-0.7344005,-0.45061094
0.66020715,-0.8407071,-0.83677673,-0.9432996,0.050978646,-0.51181257,-0.31504458,-0.8143341,-0.47218573
-0.44424483,-0.9273803,-0.37472886,-0.9029059,0.10200922,-0.57790303,-0.07338451,-0.74688613,-0.2659769
-0.037000205,-0.99703443,-0.9225384,-0.942602,-0.51027143,-0.58277726,-0.9114405,-0.6805435,-0.16291122
-0.3628704,-0.59371716,-0.69978833,-0.794529,0.6288116,-0.7413376,0.14663415,-0.8230811,-0.17671686
-0.22396855,-0.8986819,-0.46055758,-0.66826016,0.2320548,-0.5924846,0.025538772,-0.7547035,-0.20379323
-0.93114156,-0.9786817,-0.92300475,-0.9474289,0.18371955,-0.5529426,0.11673315,-0.6324491,-0.034715712
-1.0403429,-0.9944829,-0.9277789,-0.9443388,0.19397952,-0.5484068,0.13606395,-0.62127256,-0.046122998
0.50676215,-0.9333587,-0.8449395,-0.94304985,-0.6713088,-0.6753934,-0.7236209,-0.66308737,-0.70954096
-0.13044468,-0.89745224,-0.9523519,-0.8176689,0.25546184,-0.78073484,-0.47869635,-0.9339579,-0.49809393
-0.3202861,-0.80326927,-0.95465744,-0.69906473,0.36873877,-0.82811016,-0.2271098,-1.0155519,-0.31378564
-0.51860285,-0.9316169,-0.33823878,-0.9929599,0.10612556,-0.5671664,-0.06927474,-0.767131,-0.28121337
0.08391569,-0.94165856,-0.97411454,-0.9512982,0.1620758,-0.7453682,-0.8170463,-0.8972856,-0.6792631
-0.06672864,-0.91673243,-0.5761081,-0.5033197,0.21688196,-0.64064234,-0.181693,-0.69895214,-0.20018567
-0.2482557,-0.8463245,-0.96949804,-0.76822025,0.3172289,-0.8073152,-0.35542583,-0.9882202,-0.41464138
0.95679104,-1.0039227,-0.9540045,-0.93899804,-0.19318648,-0.7257865,-0.70006686,-0.10599689,-0.3345333
-0.9566422,-0.97682166,-0.91945803,-0.92980367,0.20895518,-0.5595387,0.12494184,-0.6423959,-0.025423795
-0.4488108,-0.90740657,-0.37959194,-0.92316175,0.08100699,-0.5685244,-0.07362343,-0.7379409,-0.252566
0.9564019,-1.0275649,-0.92405,-1.0486442,-0.23541899,-0.51654226,-0.53949755,-0.73850083,-0.6333186
-0.053783465,-0.21235901,-0.0829069,-0.5926702,0.3907057,-0.6731824,-0.1914214,-0.7222313,0.046058893
0.80615276,-1.016125,-0.9341253,-0.9931708,-0.65117663,-0.71786505,-0.69182706,-0.36364195,-0.7568602
0.011702126,-0.9808808,-0.92361057,-0.95044166,-0.5325694,-0.58368343,-0.89458615,-0.6439026,-0.27878973
-0.50308967,-0.96128845,-0.34204578,-0.992573,0.07841803,-0.5751055,-0.06352095,-0.7600062,-0.28924698
0.9973597,-1.0080062,-1.0001115,-1.0176135,-0.33017743,-0.70800173,-0.6545225,0.007174272,-0.40828574
0.9422154,-1.0202421,-0.91439605,-1.0174758,-0.20463766,-0.5402968,-0.53596437,-0.6772205,-0.577324
-0.6892744,-0.6689909,0.74531645,-0.6509636,0.23302214,-0.6070251,-0.30984563,-0.21004258,0.28097728
0.9565114,-1.0328978,-0.96239233,-1.0065145,-0.14961995,-0.48856658,-0.5537986,-0.86480606,-0.60576713
-0.45977342,-0.9547999,-0.42356426,-0.98316187,0.031102732,-0.5477719,-0.065867916,-0.7779263,-0.2896014
-0.1747733,-0.9017354,-0.7110468,-0.57743025,0.25357047,-0.70208853,-0.19224626,-0.8037248,-0.2412515
0.94445574,-0.9933089,-0.9860783,-1.0122722,-0.40777272,-0.70484644,-0.6444572,0.016264457,-0.45445636
