Carbon Finance Index,"Agriculture, forestry, and fishing, value added USD",Trade in USD,Fossil fuel subsidies in USD,Carbon intensity of energy production (Kg/KWh),Imported or exported CO2 emissions per capita,Consumption-based carbon intensity (Kg/$),Annual GDP Growth,Fossil fuel consumption per capita (TWh)
-0.14307997,-0.9263365,-0.5790795,-0.59508044,0.15288885,-0.643594,-0.23334551,-0.17051661,-0.7175019
-0.7580316,0.11046313,-0.42647862,-0.8308726,1.3359293,-0.8418577,0.09073506,0.19677791,-0.9619996
0.6223308,-0.97813594,-0.7921486,-0.6234234,0.60621274,-0.89547414,-0.063288346,-0.82393795,-0.45096335
0.4416395,-0.9902862,-0.98004186,-0.9808751,-0.35649008,-0.7334911,-0.8792493,-0.77229846,-0.78056
0.22409263,-1.0307643,-1.0440459,-0.991006,0.046902582,-0.7585337,-0.78772366,-0.9242198,-0.86993396
-0.002953939,-1.0704484,-1.0369549,-0.9593505,-0.55380565,-0.61509806,-0.18103333,-0.93087184,-0.58563715
-0.25556055,-0.7600931,0.4995079,-0.7275059,-0.27330512,-0.47852892,0.11363004,-0.5378048,-0.13342057
-0.06720916,-1.0065463,-0.94419837,-0.97512674,-0.5253226,-0.582063,-0.09241837,-0.88113344,-0.6795324
0.8528443,-1.0198078,-0.9105691,-1.0044432,-0.97612494,-0.77652234,-1.0496933,-0.7130049,-0.6278361
-0.4744329,-1.0457771,-0.7658695,-0.97707087,-0.13594373,-0.60101515,-0.20243438,-0.32980543,-0.7592459
0.6935141,-0.9573588,-0.8064023,-0.6739042,0.46507245,-0.8905969,-0.05979494,-0.7867079,-0.3572916
-0.3605717,-0.8575332,-0.91263175,-0.48682642,0.35254306,-0.7462,-0.22476377,-0.26332206,-0.9156496
0.81773996,-0.98131955,-0.8824459,-1.0028338,-0.95169324,-0.7805929,-1.0277727,-0.71101356,-0.6384577
0.9821244,-1.0255266,-1.0071623,-1.0141858,-0.36678278,-0.72868645,-0.47651142,-0.6142934,0.000807542
-0.10333293,-1.007438,-0.95307857,-0.95075387,-0.54987204,-0.5769669,-0.051137608,-0.8926938,-0.68768406
-0.11999137,-0.9103287,-0.6029862,-0.51221514,0.20043126,-0.647654,-0.21102811,-0.16156831,-0.70940995
-0.3239743,-0.9383346,-0.728207,-0.6844235,0.15943238,-0.6330576,-0.19430332,-0.07074352,-0.70923316
-0.06635996,-0.94097686,-1.0262871,-0.87462837,0.23272118,-0.76082397,-0.6229938,-0.622042,-0.9567356
-0.40964672,-0.838679,-1.0085973,-0.70465875,0.3754431,-0.81272125,-0.364678,-0.20279795,-1.0205362
-0.061281167,-0.9149945,-0.956445,-0.8425922,0.21241754,-0.72841513,-0.573445,-0.57727265,-0.8965805
-0.56987005,-0.9451658,-0.43752995,-1.0101286,0.046606727,-0.5634069,-0.26700354,-0.004448198,-0.75979614
-0.1326268,-0.9142748,-0.5858459,-0.5359909,0.19584103,-0.6343897,-0.2109694,-0.15610144,-0.6967964
-0.2079967,-0.96623194,-0.8450155,-0.9171155,-0.36913323,-0.56088716,-0.11074999,-0.68830997,-0.71691436
-0.34364548,-1.3792471,-1.1648291,-0.89679205,-0.5333436,-0.5895038,-0.17228259,-1.2455999,-0.6732894
-0.45132932,-0.6803999,-0.86200994,-0.7519938,0.50376326,-0.8178357,-0.29262474,-0.16620108,-1.0132059
-0.39100906,-0.6306522,-0.5725134,-0.8132394,-0.18233855,-0.6188248,0.18767451,-0.70694155,-0.7267183
-0.202593,-1.2424122,-1.0999395,-0.92182016,-0.41682583,-0.63236755,-0.1684704,-1.0569104,-0.6331152
-0.0655412,-0.96763295,-0.9682892,-0.9638778,-0.43632603,-0.57628614,-0.14646892,-0.8434621,-0.72904027
0.024341322,-0.9829013,-0.9975351,-0.9282141,-0.65311474,-0.5840027,-0.004917692,-1.0087019,-0.68489087
0.5395731,-0.98179466,-0.9442996,-0.9617021,-0.52579516,-0.75624925,-0.91427165,-0.75736886,-0.7469741
1.0122665,-1.0862032,-1.0373415,-1.0048938,-0.44553298,-0.70907533,-0.54060245,-0.66125566,0.04446337
0.2192435,-0.9946364,-1.0064043,-0.98223823,0.057124555,-0.6781919,-0.7560197,-0.83993894,-0.8478218
0.9792715,-0.9947697,-0.84459627,-0.7836948,0.33024585,-0.786084,-0.28753695,-0.78976244,-0.5920435
0.8607336,-1.1433314,-1.1014632,-0.928662,-0.16435252,-0.7963208,-0.3884132,-0.8608107,-0.1347228
0.92942715,-1.0104715,-0.9466362,-0.97972685,-0.5486223,-0.65703446,-0.7584848,-0.6093318,-0.5461689
-0.5172458,-0.80176735,-1.0028329,-0.68434185,0.46969408,-0.836201,-0.32506144,-0.1269036,-1.0402149
-0.2518883,-0.88990366,-0.9932947,-0.7092561,0.31483328,-0.81645423,-0.3994541,-0.30733213,-0.9904984
-0.12479856,-0.90644675,-0.5602642,-0.60754615,0.13861153,-0.6148699,-0.20831385,-0.19973099,-0.7206132
-0.8571409,0.21049605,-0.35929683,-0.79056257,1.4352089,-0.86239284,0.18911086,0.20193675,-0.96666515
-0.070377596,-0.99828184,-0.9492361,-0.96974635,-0.528019,-0.5832922,-0.12311517,-0.86112994,-0.69902754
-0.48403785,-0.96418357,-0.32781267,-1.050572,0.002775041,-0.55677295,-0.29236874,0.016551234,-0.7723753
-0.111257054,-0.9085543,-0.5835525,-0.5178989,0.20133878,-0.64019763,-0.19667743,-0.15946329,-0.7027888
0.9038323,-0.98068225,-0.9629216,-0.9921603,-0.6270745,-0.7144937,-0.69517726,-0.67516035,-0.28269964
0.1602613,-1.0160584,-1.0618776,-1.0233223,0.13606201,-0.7512914,-0.77345836,-0.9229668,-0.9013905
0.356829,-0.98071086,-0.9984499,-0.9886281,-0.03736116,-0.70419693,-0.7574823,-0.78781337,-0.8630672
-0.20184317,-1.041993,-1.0677226,-0.99984354,-0.4822592,-0.57810587,-0.07402255,-0.93434227,-0.8088977
0.35265338,-0.8842218,-0.7563628,-0.1031744,0.55581546,-0.88677895,0.2061147,-0.70988554,-0.39437065
-0.99080515,-0.9347177,-0.71000427,-0.72909623,-0.2226642,-0.11585559,0.3900289,0.23578182,-0.17592794
-0.3631544,-0.87067926,-0.5931195,-0.9515321,0.40627515,-0.6100492,-0.57217884,0.96462363,-0.657701
1.0071551,-1.1299722,-1.1041852,-1.0343207,-0.42717248,-0.7487827,-0.5465888,-0.66405827,-0.000388529
-0.68496275,-0.95448107,-0.90864736,-0.9000831,0.10835521,-0.5722958,-0.06684986,-0.030691735,-0.69541395
-0.05645659,-0.9594681,-0.97594035,-0.97162145,-0.56449264,-0.5559455,-0.040027183,-0.9049,-0.7126428
-0.38408992,-0.84262514,-1.0134488,-0.6802518,0.3507169,-0.8003877,-0.37905902,-0.23589858,-1.0050422
-0.07840317,-0.9497405,-0.6975216,-0.64594823,0.18044406,-0.67412025,-0.3521312,-0.2666234,-0.7832037
-0.12931365,-0.94210494,-0.6263469,-0.557587,0.21152005,-0.6764677,-0.2573661,-0.1955896,-0.75783366
0.9979665,-1.0192987,-0.91361976,-1.0258191,-0.41042024,-0.581971,-0.71617866,-0.5964322,-0.68879443
-0.121175654,-0.9532944,-0.817837,-0.97926253,0.023729783,-0.67061514,-0.49994874,-0.5417589,-0.8391015
0.93256986,-1.1225106,-1.09834,-1.0178943,-0.4711634,-0.6636202,-0.59719676,-0.7133386,-0.04311892
-0.18928006,-0.9457842,-0.6604362,-0.7439797,0.24050024,-0.63201195,-0.43534312,0.31017262,-0.7082032
0.743258,-0.9817027,-0.87213767,-0.95362407,-0.04147736,-0.5316079,-0.57567966,-0.5175593,-0.83351445
-0.60884935,-0.8477818,0.01861605,-0.8079872,-0.04574175,-0.527734,0.025465716,-0.21446684,-0.43161497
-0.16498438,-0.89850473,-1.0008731,-0.75371253,0.24196774,-0.76644284,-0.46810293,-0.4179503,-0.93483466
-0.15176603,-0.9306288,-0.5660728,-0.59489816,0.17887543,-0.64302903,-0.24487294,-0.14338483,-0.7231196
0.72203183,-0.9715056,-0.88357675,-0.95608056,-0.84192,-0.7197618,-0.9222939,-0.6783653,-0.64049083
-0.5786605,-0.97539276,-0.48210877,-1.0507859,0.012563633,-0.55728036,-0.23479591,0.044232287,-0.7611179
0.8076061,-0.98717403,-0.87908196,-0.9872232,-0.9279486,-0.7569055,-1.0164379,-0.6896801,-0.6410543
0.9309209,-1.0085107,-0.90557814,-1.0065827,-0.6381046,-0.64124924,-0.86940247,-0.6214403,-0.6572302
0.06396613,-0.9635828,-0.9783792,-0.847536,0.19518113,-0.7079056,-0.603437,-0.5797765,-0.91174114
-0.5077395,-0.6561589,-0.89433575,-0.7625351,0.6197797,-0.8383934,-0.28415322,-0.13679329,-1.0214503
0.66501427,-1.0951844,-1.0006499,-1.0028399,-0.48360473,-0.6663049,-0.44378293,-0.70253795,-0.17935342
-0.7541783,-0.9465121,-0.92061406,-0.9227364,0.17775357,-0.5702434,-0.09765163,0.15008461,-0.6706184
0.87382126,-1.0105768,-0.90693605,-1.0166035,-0.8197827,-0.7507684,-0.94128835,-0.7313884,-0.5576285
0.28507024,-1.0012368,-0.9981048,-0.9698182,-0.005983912,-0.7334089,-0.76463526,-0.8616658,-0.8356859
-0.32491812,-0.33311337,-0.26026225,-0.6985205,0.04484944,-0.6773408,0.22987048,-0.4982442,-0.7018408
0.83583504,-1.0108825,-0.94819975,-1.02351,-0.7168765,-0.6807856,-0.9125402,-0.70028156,-0.696838
-0.44345415,-0.6861701,-0.90265274,-0.7222126,0.5095603,-0.82029146,-0.28621513,-0.19566491,-1.0095625
-0.78004646,-0.070621625,-0.4625548,-0.917253,1.1484143,-0.80881,0.005874623,0.34329802,-0.960795
0.9803309,-0.9912607,-0.8528891,-0.79804516,0.3931663,-0.846283,-0.26618072,-0.8355351,-0.54900557
-0.9390633,-0.94914806,-0.9424106,-0.94695574,0.14963053,-0.52496,-0.003853556,0.20131269,-0.6467781
-0.31294546,-1.0123353,-0.65870416,-1.0151883,0.3325665,-0.638153,-0.68794334,1.1431873,-0.6470291
-0.48423508,-0.7596652,-0.9828488,-0.70008504,0.51395565,-0.8447987,-0.30200607,-0.21148664,-1.0271746
0.5513972,-0.8529571,-0.7999723,-0.20592429,0.64559245,-0.942679,0.24059246,-0.88360256,-0.31765527
-0.11491259,-0.96612656,-0.95610124,-0.990414,-0.44236213,-0.5725913,-0.08878498,-0.8316414,-0.7397711
0.9102541,-1.0200385,-0.86811,-0.9709706,-0.19010535,-0.54045945,-0.6034394,-0.5930364,-0.7952621
-0.4341723,-0.018536165,0.043830752,-0.5783058,0.23091011,-0.73931617,0.37509888,-0.3187501,-0.7517836
0.23598507,-0.97166383,-0.970979,-0.9464287,0.10428199,-0.65875,-0.70365626,-0.7715154,-0.86471564
0.16617703,-1.0606112,-1.0076059,-0.997821,-0.4750225,-0.61459595,-0.20983447,-0.8439724,-0.43420684
-0.16903087,-0.9150194,-0.73111844,-0.5938932,0.22969005,-0.68958956,-0.29626516,-0.24037379,-0.8041833
0.38401112,-0.9786067,-0.9518826,-0.9443328,0.06725049,-0.62467635,-0.6699269,-0.71306777,-0.86010355
-0.12608159,-0.958661,-0.6492445,-0.78171945,0.14292803,-0.64863664,-0.4077958,-0.30643326,-0.79209435
-0.08551552,-0.98115206,-0.9658678,-0.9631818,-0.46861082,-0.5718018,-0.08234161,-0.89533013,-0.7042203
-0.25827333,-0.9207207,-0.68634146,-0.8537392,0.31687927,-0.6188672,-0.5376543,0.61057746,-0.7276351
-0.52336097,-0.6441613,-0.9001617,-0.7608202,0.6553784,-0.8578474,-0.26860285,-0.12515518,-1.0344999
0.23878443,-0.9805327,-0.98005116,-0.9629461,0.08398764,-0.6619795,-0.706137,-0.7752546,-0.86930346
-0.08639594,-0.9810953,-0.6316484,-0.6109038,0.21927106,-0.6559624,-0.34429142,-0.07119294,-0.7454471
-0.95749366,-1.0494,-0.96553266,-1.0091872,0.18644397,-0.6033185,-0.03006329,0.29703143,-0.66968036
0.16200694,-0.9763018,-0.9816022,-0.95219934,-0.068810016,-0.7088576,-0.62767017,-0.816168,-0.8230674
